day,hour,minute,temperature_C,power_W,pmv,ai_setpoint_C
207,3,50,25.07,0.0,0.54,28.0
207,3,60,25.07,0.0,0.53,28.0
207,4,10,25.07,0.0,0.53,28.0
207,4,20,25.07,0.0,0.53,28.0
207,4,30,25.06,0.0,0.53,28.0
207,4,40,25.05,0.0,0.53,28.0
207,4,50,25.04,0.0,0.52,28.0
207,4,60,25.04,0.0,0.52,28.0
207,5,13,25.45,2489412.26,0.73,28.0
207,5,25,25.82,2313581.96,0.91,28.0
207,5,35,25.97,2267514.63,0.99,28.0
207,5,45,26.07,2240968.27,1.03,28.0
207,5,53,26.12,2225744.51,1.06,28.0
207,5,63,26.16,2218858.4,1.08,28.0
207,6,13,25.99,2185939.89,0.99,28.0
207,6,23,25.91,2218742.34,0.95,28.0
207,6,33,25.91,2248888.74,0.95,28.0
207,6,43,25.93,2270592.85,0.96,28.0
207,6,53,25.96,2283766.75,0.98,28.0
207,6,63,25.99,2301236.08,0.99,28.0
207,7,13,26.43,2727232.9,1.21,25.5
207,7,23,25.53,3255941.38,0.76,25.5
207,7,35,25.5,3103040.17,0.75,25.5
207,7,45,25.5,3136144.61,0.75,25.5
207,7,53,25.5,3168582.52,0.75,25.5
207,7,63,25.5,3205002.21,0.75,25.5
207,8,13,25.5,3247995.66,0.75,26.0
207,8,23,25.97,3133612.15,0.99,26.0
207,8,32,26.0,3258304.73,1.0,26.0
207,8,42,26.0,3300200.11,1.0,26.0
207,8,52,26.0,3342085.5,1.0,26.0
207,8,62,26.0,3377803.33,1.0,26.0
207,9,12,26.0,3422339.5,1.0,25.5
207,9,22,25.51,3603013.39,0.75,25.5
207,9,32,25.5,3600117.43,0.75,25.5
207,9,42,25.5,3630512.26,0.75,25.5
207,9,52,25.5,3661230.27,0.75,25.5
207,9,62,25.5,3692031.35,0.75,25.5
207,10,12,25.5,3701255.36,0.75,26.0
207,10,23,25.98,3544922.03,0.99,26.0
207,10,33,26.0,3630235.75,1.0,26.0
207,10,45,26.0,3643456.65,1.0,26.0
207,10,55,26.0,3653559.74,1.0,26.0
207,10,65,26.0,3665546.34,1.0,26.0
207,11,10,26.0,3513373.34,1.0,25.5
207,11,25,25.54,3664119.69,0.77,25.5
207,11,30,25.5,3625702.91,0.75,25.5
207,11,40,25.5,3630569.48,0.75,25.5
207,11,55,25.5,3641713.7,0.75,25.5
207,11,65,25.5,3656283.09,0.75,25.5
207,12,13,25.5,3846420.39,0.75,26.0
207,12,23,25.98,3704551.53,0.99,26.0
207,12,33,26.0,3802885.11,1.0,26.0
207,12,43,26.0,3827198.87,1.0,26.0
207,12,55,26.0,3847817.9,1.0,26.0
207,12,60,26.0,3866469.97,1.0,26.0
207,13,10,26.0,3871305.74,1.0,25.5
207,13,25,25.54,4020344.32,0.77,25.5
207,13,30,25.5,3980539.44,0.75,25.5
207,13,40,25.5,3976931.01,0.75,25.5
207,13,50,25.5,3976023.83,0.75,25.5
207,13,60,25.5,3975946.21,0.75,25.5
207,14,15,25.5,3949295.81,0.75,26.0
207,14,25,25.96,3771421.15,0.98,26.0
207,14,35,26.0,3806649.9,1.0,26.0
207,14,45,26.0,3784937.32,1.0,26.0
207,14,55,26.0,3758252.29,1.0,26.0
207,14,63,26.0,3729721.31,1.0,26.0
207,15,13,26.0,3728948.02,1.0,25.5
207,15,23,25.52,3875375.28,0.76,25.5
207,15,33,25.5,3827246.96,0.75,25.5
207,15,43,25.5,3821151.9,0.75,25.5
207,15,53,25.5,3818014.33,0.75,25.5
207,15,63,25.5,3815403.0,0.75,25.5
207,16,13,25.5,3347002.98,0.75,26.0
207,16,23,25.99,3113787.2,0.99,26.0
207,16,33,26.0,3136804.13,1.0,26.0
207,16,43,26.0,3115967.26,1.0,26.0
207,16,53,26.0,3098184.95,1.0,26.0
207,16,63,26.0,3083338.95,1.0,26.0
207,17,13,26.0,2930953.61,1.0,25.5
207,17,23,25.52,3037401.15,0.76,25.5
207,17,33,25.5,2970710.11,0.75,25.5
207,17,43,25.5,2940015.34,0.75,25.5
207,17,53,25.5,2909372.27,0.75,25.5
207,17,63,25.5,2876300.32,0.75,25.5
207,18,13,25.5,2830372.91,0.75,26.0
207,18,23,25.93,2637600.69,0.96,26.0
207,18,33,26.0,2657140.71,1.0,26.0
207,18,43,26.0,2619312.5,1.0,26.0
207,18,53,26.0,2578071.05,1.0,26.0
207,18,63,26.0,2535122.91,1.0,26.0
207,19,13,26.0,2462125.37,1.0,28.0
207,19,23,26.21,2328099.18,1.11,28.0
207,19,33,26.35,2291467.6,1.17,28.0
207,19,43,26.38,2266239.72,1.19,28.0
207,19,53,26.37,2244843.56,1.18,28.0
207,19,63,26.35,2226019.8,1.17,28.0
207,20,15,26.33,2216864.01,1.16,28.0
207,20,25,26.31,2209434.15,1.15,28.0
207,20,35,26.29,2202026.92,1.15,28.0
207,20,45,26.28,2194837.32,1.14,28.0
207,20,55,26.26,2187717.95,1.13,28.0
207,20,65,26.24,2180607.22,1.12,28.0
207,21,13,26.06,0.0,1.03,28.0
207,21,25,25.89,0.0,0.95,28.0
207,21,30,25.81,0.0,0.9,28.0
207,21,40,25.77,0.0,0.89,28.0
207,21,50,25.75,0.0,0.88,28.0
207,21,60,25.74,0.0,0.87,28.0
207,22,15,25.71,0.0,0.85,28.0
207,22,25,25.67,0.0,0.84,28.0
207,22,35,25.64,0.0,0.82,28.0
207,22,45,25.61,0.0,0.8,28.0
207,22,55,25.57,0.0,0.78,28.0
207,22,65,25.53,0.0,0.77,28.0
207,23,15,25.5,0.0,0.75,28.0
207,23,25,25.47,0.0,0.73,28.0
207,23,35,25.45,0.0,0.73,28.0
207,23,45,25.44,0.0,0.72,28.0
207,23,50,25.42,0.0,0.71,28.0
207,23,60,25.41,0.0,0.71,28.0
208,0,10,25.4,0.0,0.7,28.0
208,0,20,25.39,0.0,0.7,28.0
208,0,30,25.38,0.0,0.69,28.0
208,0,40,25.37,0.0,0.69,28.0
208,0,50,25.37,0.0,0.68,28.0
208,0,60,25.36,0.0,0.68,28.0
208,1,10,25.33,0.0,0.67,28.0
208,1,20,25.31,0.0,0.65,28.0
208,1,30,25.27,0.0,0.64,28.0
208,1,40,25.24,0.0,0.62,28.0
208,1,50,25.21,0.0,0.6,28.0
208,1,60,25.17,0.0,0.59,28.0
208,2,10,25.15,0.0,0.57,28.0
208,2,20,25.13,0.0,0.57,28.0
208,2,30,25.12,0.0,0.56,28.0
208,2,40,25.1,0.0,0.55,28.0
208,2,50,25.09,0.0,0.55,28.0
208,2,60,25.08,0.0,0.54,28.0
208,3,10,25.07,0.0,0.53,28.0
208,3,20,25.06,0.0,0.53,28.0
208,3,30,25.06,0.0,0.53,28.0
208,3,40,25.05,0.0,0.53,28.0
208,3,50,25.05,0.0,0.52,28.0
208,3,60,25.04,0.0,0.52,28.0
208,4,10,25.03,0.0,0.52,28.0
208,4,20,25.01,0.0,0.51,28.0
208,4,30,24.99,0.0,0.49,28.0
208,4,40,24.96,0.0,0.48,28.0
208,4,50,24.93,0.0,0.46,28.0
208,4,60,24.9,0.0,0.45,28.0
208,5,13,25.33,2384155.65,0.66,28.0
208,5,25,25.73,2222615.55,0.87,28.0
208,5,35,25.9,2186351.84,0.95,28.0
208,5,43,26.0,2172740.74,1.0,28.0
208,5,53,26.07,2177645.43,1.03,28.0
208,5,63,26.11,2185711.9,1.06,28.0
208,6,13,25.96,2176646.32,0.98,28.0
208,6,23,25.9,2237094.36,0.95,28.0
208,6,33,25.92,2292368.97,0.96,28.0
208,6,43,25.97,2342593.83,0.98,28.0
208,6,52,26.02,2392152.29,1.01,28.0
208,6,62,26.07,2444020.79,1.04,28.0
208,7,12,26.53,2922466.83,1.26,25.5
208,7,22,25.55,3597081.16,0.77,25.5
208,7,32,25.5,3459723.92,0.75,25.5
208,7,42,25.5,3522257.23,0.75,25.5
208,7,52,25.5,3582627.7,0.75,25.5
208,7,62,25.5,3638331.41,0.75,25.5
208,8,12,25.5,3667572.57,0.75,26.0
208,8,22,25.98,3526991.99,0.99,26.0
208,8,32,26.0,3636725.26,1.0,26.0
208,8,42,26.0,3661189.26,1.0,26.0
208,8,53,26.0,3682044.3,1.0,26.0
208,8,62,26.0,3697834.26,1.0,26.0
208,9,12,26.0,3725449.04,1.0,25.5
208,9,23,25.51,3891395.96,0.75,25.5
208,9,32,25.5,3875057.98,0.75,25.5
208,9,42,25.5,3896349.83,0.75,25.5
208,9,53,25.5,3919257.27,0.75,25.5
208,9,63,25.5,3942951.35,0.75,25.5
208,10,13,25.5,3944124.03,0.75,26.0
208,10,23,25.98,3782689.47,0.99,26.0
208,10,33,26.0,3855680.15,1.0,26.0
208,10,43,26.0,3861293.52,1.0,26.0
208,10,53,26.0,3863863.06,1.0,26.0
208,10,63,26.0,3869056.21,1.0,26.0
208,11,13,26.0,3729743.1,1.0,25.5
208,11,23,25.52,3891221.98,0.76,25.5
208,11,33,25.5,3861918.13,0.75,25.5
208,11,45,25.5,3881038.06,0.75,25.5
208,11,55,25.5,3904048.2,0.75,25.5
208,11,65,25.5,3929766.1,0.75,25.5
208,12,15,25.5,4108548.69,0.75,26.0
208,12,25,25.96,3975056.44,0.98,26.0
208,12,30,26.0,4054468.87,1.0,26.0
208,12,40,26.0,4073927.38,1.0,26.0
208,12,50,26.0,4088840.56,1.0,26.0
208,12,60,26.0,4100767.25,1.0,26.0
208,13,10,26.0,4123009.47,1.0,25.5
208,13,25,25.54,4287954.06,0.77,25.5
208,13,35,25.5,4270496.52,0.75,25.5
208,13,45,25.5,4287070.51,0.75,25.5
208,13,55,25.5,4306797.44,0.75,25.5
208,13,65,25.5,4327357.81,0.75,25.5
208,14,15,25.5,4352975.75,0.75,26.0
208,14,25,25.96,4223137.46,0.98,26.0
208,14,35,26.0,4308215.09,1.0,26.0
208,14,45,26.0,4342432.26,1.0,26.0
208,14,55,26.0,4373821.12,1.0,26.0
208,14,65,26.0,4406504.41,1.0,26.0
208,15,15,26.0,4420859.74,1.0,25.5
208,15,25,25.54,4584514.56,0.77,25.5
208,15,35,25.5,4555613.93,0.75,25.5
208,15,45,25.5,4560954.83,0.75,25.5
208,15,53,25.5,4569168.11,0.75,25.5
208,15,63,25.5,4577525.23,0.75,25.5
208,16,13,25.5,4062854.95,0.75,26.0
208,16,23,25.98,3810955.93,0.99,26.0
208,16,33,26.0,3832958.31,1.0,26.0
208,16,43,26.0,3792263.64,1.0,26.0
208,16,53,26.0,3753888.0,1.0,26.0
208,16,63,26.0,3717253.78,1.0,26.0
208,17,13,26.0,3539784.89,1.0,25.5
208,17,23,25.52,3629840.1,0.76,25.5
208,17,33,25.5,3537797.76,0.75,25.5
208,17,43,25.5,3488266.18,0.75,25.5
208,17,53,25.5,3440448.5,0.75,25.5
208,17,63,25.5,3383111.3,0.75,25.5
208,18,13,25.5,3343791.96,0.75,26.0
208,18,23,25.96,3145398.78,0.98,26.0
208,18,33,26.0,3180583.91,1.0,26.0
208,18,43,26.0,3155759.13,1.0,26.0
208,18,53,26.0,3132408.12,1.0,26.0
208,18,63,26.0,3109945.18,1.0,26.0
208,19,13,26.0,3030829.37,1.0,28.0
208,19,23,26.47,2790336.04,1.24,28.0
208,19,33,26.75,2745717.37,1.38,28.0
208,19,43,26.83,2706630.85,1.42,28.0
208,19,55,26.86,2677350.16,1.43,28.0
208,19,65,26.86,2650512.12,1.43,28.0
208,20,15,26.86,2642982.03,1.43,28.0
208,20,25,26.86,2636522.22,1.43,28.0
208,20,35,26.86,2630666.42,1.43,28.0
208,20,40,26.86,2624904.62,1.43,28.0
208,20,50,26.86,2619606.85,1.43,28.0
208,20,60,26.86,2614511.95,1.43,28.0
208,21,12,26.6,0.0,1.3,28.0
208,21,25,26.38,0.0,1.19,28.0
208,21,30,26.29,0.0,1.15,28.0
208,21,40,26.26,0.0,1.13,28.0
208,21,50,26.25,0.0,1.12,28.0
208,21,60,26.24,0.0,1.12,28.0
208,22,10,26.22,0.0,1.11,28.0
208,22,20,26.2,0.0,1.1,28.0
208,22,30,26.19,0.0,1.1,28.0
208,22,40,26.19,0.0,1.09,28.0
208,22,50,26.18,0.0,1.09,28.0
208,22,60,26.17,0.0,1.09,28.0
208,23,10,26.08,0.0,1.04,28.0
208,23,20,26.03,0.0,1.02,28.0
208,23,30,26.01,0.0,1.0,28.0
208,23,40,25.98,0.0,0.99,28.0
208,23,50,25.96,0.0,0.98,28.0
208,23,60,25.95,0.0,0.97,28.0
209,0,10,25.89,0.0,0.94,28.0
209,0,25,25.83,0.0,0.91,28.0
209,0,35,25.74,0.0,0.87,28.0
209,0,45,25.64,0.0,0.82,28.0
209,0,55,25.54,0.0,0.77,28.0
209,0,65,25.44,0.0,0.72,28.0
209,1,15,25.38,0.0,0.69,28.0
209,1,25,25.34,0.0,0.67,28.0
209,1,35,25.31,0.0,0.66,28.0
209,1,45,25.29,0.0,0.64,28.0
209,1,55,25.27,0.0,0.63,28.0
209,1,65,25.25,0.0,0.62,28.0
209,2,15,25.23,0.0,0.61,28.0
209,2,20,25.21,0.0,0.6,28.0
209,2,30,25.19,0.0,0.6,28.0
209,2,40,25.18,0.0,0.59,28.0
209,2,50,25.16,0.0,0.58,28.0
209,2,60,25.14,0.0,0.57,28.0
209,3,10,25.13,0.0,0.56,28.0
209,3,20,25.11,0.0,0.56,28.0
209,3,30,25.1,0.0,0.55,28.0
209,3,40,25.09,0.0,0.54,28.0
209,3,50,25.07,0.0,0.54,28.0
209,3,60,25.06,0.0,0.53,28.0
209,4,10,25.05,0.0,0.53,28.0
209,4,20,25.04,0.0,0.52,28.0
209,4,30,25.04,0.0,0.52,28.0
209,4,40,25.03,0.0,0.52,28.0
209,4,50,25.03,0.0,0.51,28.0
209,4,60,25.02,0.0,0.51,28.0
209,5,13,25.46,2593524.44,0.73,28.0
209,5,20,25.89,2356235.37,0.94,28.0
209,5,30,25.98,2293803.82,0.99,28.0
209,5,40,26.11,2241991.77,1.05,28.0
209,5,50,26.13,2242851.29,1.07,28.0
209,5,65,26.19,2226282.77,1.09,28.0
209,6,15,25.96,2144012.59,0.98,28.0
209,6,23,25.85,2185043.7,0.93,28.0
209,6,33,25.82,2229136.83,0.91,28.0
209,6,43,25.83,2258234.59,0.92,28.0
209,6,53,25.86,2276955.32,0.93,28.0
209,6,63,25.9,2299518.06,0.95,28.0
209,7,13,26.04,2426733.97,1.02,25.5
209,7,23,25.52,2709942.5,0.76,25.5
209,7,33,25.5,2646939.75,0.75,25.5
209,7,43,25.5,2680520.73,0.75,25.5
209,7,53,25.5,2710435.02,0.75,25.5
209,7,63,25.5,2744201.58,0.75,25.5
209,8,15,25.5,2756457.61,0.75,26.0
209,8,25,25.91,2621559.37,0.96,26.0
209,8,35,25.99,2678830.15,1.0,26.0
209,8,45,26.0,2708079.07,1.0,26.0
209,8,55,26.0,2736979.29,1.0,26.0
209,8,65,26.0,2764340.53,1.0,26.0
209,9,13,26.0,2824136.47,1.0,25.5
209,9,23,25.52,3081215.47,0.76,25.5
209,9,33,25.5,3045892.92,0.75,25.5
209,9,43,25.5,3102439.19,0.75,25.5
209,9,53,25.5,3158972.58,0.75,25.5
209,9,62,25.5,3215907.83,0.75,25.5
209,10,12,25.5,3253723.88,0.75,26.0
209,10,23,25.95,3121080.26,0.98,26.0
209,10,33,26.0,3216761.47,1.0,26.0
209,10,43,26.0,3269510.7,1.0,26.0
209,10,53,26.0,3320532.68,1.0,26.0
209,10,63,26.0,3373098.47,1.0,26.0
209,11,13,26.0,3214671.67,1.0,25.5
209,11,23,25.52,3450919.12,0.76,25.5
209,11,32,25.5,3380216.93,0.75,25.5
209,11,42,25.5,3393931.18,0.75,25.5
209,11,53,25.5,3407943.62,0.75,25.5
209,11,63,25.5,3420664.58,0.75,25.5
209,12,15,25.5,3422652.13,0.75,26.0
209,12,25,25.96,3250189.37,0.98,26.0
209,12,35,26.0,3308555.14,1.0,26.0
209,12,40,26.0,3321205.7,1.0,26.0
209,12,50,26.0,3325742.62,1.0,26.0
209,12,65,26.0,3328784.63,1.0,26.0
209,13,15,26.0,3321054.6,1.0,25.5
209,13,23,25.52,3524877.28,0.76,25.5
209,13,33,25.5,3410983.49,0.75,25.5
209,13,43,25.5,3399883.91,0.75,25.5
209,13,55,25.5,3396150.88,0.75,25.5
209,13,60,25.5,3394560.57,0.75,25.5
209,14,10,25.5,3386024.1,0.75,26.0
209,14,25,25.96,3198806.78,0.98,26.0
209,14,30,26.0,3255736.32,1.0,26.0
209,14,40,26.0,3257029.43,1.0,26.0
209,14,50,26.0,3253132.36,1.0,26.0
209,14,60,26.0,3249727.9,1.0,26.0
209,15,10,26.0,3189233.0,1.0,25.5
209,15,25,25.54,3324557.03,0.77,25.5
209,15,35,25.5,3178144.72,0.75,25.5
209,15,45,25.5,3109276.09,0.75,25.5
209,15,55,25.5,3039468.54,0.75,25.5
209,15,63,25.5,2968903.02,0.75,25.5
209,16,13,25.5,2892937.1,0.75,26.0
209,16,23,25.82,2748441.29,0.91,26.0
209,16,33,25.99,2756631.79,1.0,26.0
209,16,43,26.0,2775616.97,1.0,26.0
209,16,53,26.0,2779904.25,1.0,26.0
209,16,63,26.0,2781847.0,1.0,26.0
209,17,12,25.82,0.0,0.91,26.5
209,17,23,25.68,0.0,0.84,26.5
209,17,33,25.63,0.0,0.81,26.5
209,17,43,25.61,0.0,0.8,26.5
209,17,53,25.6,0.0,0.8,26.5
209,17,63,25.59,0.0,0.8,26.5
209,18,13,25.59,0.0,0.8,26.0
209,18,23,25.59,0.0,0.8,26.0
209,18,33,25.59,0.0,0.8,26.0
209,18,43,25.59,0.0,0.79,26.0
209,18,53,25.58,0.0,0.79,26.0
209,18,63,25.57,0.0,0.79,26.0
209,19,13,25.55,0.0,0.78,28.0
209,19,23,25.52,0.0,0.76,28.0
209,19,33,25.48,0.0,0.74,28.0
209,19,43,25.44,0.0,0.72,28.0
209,19,53,25.39,0.0,0.7,28.0
209,19,63,25.35,0.0,0.67,28.0
209,20,15,25.31,0.0,0.65,28.0
209,20,25,25.28,0.0,0.64,28.0
209,20,35,25.26,0.0,0.63,28.0
209,20,45,25.24,0.0,0.62,28.0
209,20,55,25.22,0.0,0.61,28.0
209,20,65,25.21,0.0,0.6,28.0
209,21,15,25.19,0.0,0.59,28.0
209,21,25,25.17,0.0,0.59,28.0
209,21,35,25.15,0.0,0.58,28.0
209,21,45,25.13,0.0,0.57,28.0
209,21,50,25.11,0.0,0.56,28.0
209,21,60,25.1,0.0,0.55,28.0
209,22,10,25.07,0.0,0.54,28.0
209,22,20,25.05,0.0,0.52,28.0
209,22,30,25.02,0.0,0.51,28.0
209,22,40,24.99,0.0,0.49,28.0
209,22,50,24.96,0.0,0.48,28.0
209,22,60,24.92,0.0,0.46,28.0
209,23,10,24.91,0.0,0.45,28.0
209,23,20,24.89,0.0,0.45,28.0
209,23,30,24.88,0.0,0.44,28.0
209,23,40,24.87,0.0,0.44,28.0
209,23,50,24.86,0.0,0.43,28.0
209,23,60,24.85,0.0,0.43,28.0
210,0,10,24.85,0.0,0.42,28.0
210,0,20,24.85,0.0,0.42,28.0
210,0,30,24.84,0.0,0.42,28.0
210,0,40,24.84,0.0,0.42,28.0
210,0,50,24.84,0.0,0.42,28.0
210,0,60,24.85,0.0,0.42,28.0
210,1,10,24.84,0.0,0.42,28.0
210,1,20,24.84,0.0,0.42,28.0
210,1,30,24.83,0.0,0.42,28.0
210,1,40,24.83,0.0,0.41,28.0
210,1,50,24.82,0.0,0.41,28.0
210,1,60,24.81,0.0,0.41,28.0
210,2,10,24.8,0.0,0.4,28.0
210,2,20,24.8,0.0,0.4,28.0
210,2,30,24.79,0.0,0.39,28.0
210,2,40,24.78,0.0,0.39,28.0
210,2,50,24.77,0.0,0.39,28.0
210,2,60,24.77,0.0,0.38,28.0
210,3,10,24.76,0.0,0.38,28.0
210,3,20,24.75,0.0,0.37,28.0
210,3,30,24.74,0.0,0.37,28.0
210,3,40,24.73,0.0,0.37,28.0
210,3,50,24.72,0.0,0.36,28.0
210,3,60,24.71,0.0,0.36,28.0
210,4,10,24.7,0.0,0.35,28.0
210,4,20,24.7,0.0,0.35,28.0
210,4,30,24.69,0.0,0.34,28.0
210,4,40,24.68,0.0,0.34,28.0
210,4,50,24.67,0.0,0.33,28.0
210,4,60,24.66,0.0,0.33,28.0
210,5,10,24.67,0.0,0.33,28.0
210,5,20,24.67,0.0,0.34,28.0
210,5,30,24.69,0.0,0.34,28.0
210,5,40,24.7,0.0,0.35,28.0
210,5,55,24.72,0.0,0.36,28.0
210,5,65,24.74,0.0,0.37,28.0
210,6,15,24.77,0.0,0.38,28.0
210,6,25,24.8,0.0,0.4,28.0
210,6,33,24.83,0.0,0.41,28.0
210,6,43,24.86,0.0,0.43,28.0
210,6,53,24.89,0.0,0.44,28.0
210,6,63,24.91,253873.58,0.46,28.0
210,7,13,24.93,398117.58,0.47,25.0
210,7,23,24.95,393063.53,0.48,25.0
210,7,33,24.97,0.0,0.48,25.0
210,7,43,24.98,450051.65,0.49,25.0
210,7,53,25.0,415940.92,0.5,25.0
210,7,62,25.01,418318.84,0.51,25.0
210,8,12,25.03,0.0,0.51,26.0
210,8,23,25.05,456903.32,0.52,26.0
210,8,32,25.06,434665.79,0.53,26.0
210,8,42,25.08,427496.38,0.54,26.0
210,8,53,25.1,0.0,0.55,26.0
210,8,62,25.12,447816.42,0.56,26.0
210,9,13,25.13,406186.99,0.57,26.0
210,9,23,25.14,392779.75,0.57,26.0
210,9,33,25.15,0.0,0.58,26.0
210,9,43,25.16,408478.55,0.58,26.0
210,9,53,25.17,381031.26,0.59,26.0
210,9,62,25.18,375775.58,0.59,26.0
210,10,12,25.19,0.0,0.6,26.0
210,10,23,25.21,390313.54,0.6,26.0
210,10,32,25.22,361559.33,0.61,26.0
210,10,42,25.24,353020.44,0.62,26.0
210,10,53,25.26,0.0,0.63,26.0
210,10,63,25.27,0.0,0.64,26.0
210,11,13,25.29,0.0,0.64,26.0
210,11,23,25.3,0.0,0.65,26.0
210,11,33,25.31,0.0,0.66,26.0
210,11,43,25.33,0.0,0.66,26.0
210,11,53,25.34,0.0,0.67,26.0
210,11,63,25.35,0.0,0.68,26.0
210,12,13,25.37,0.0,0.68,26.0
210,12,25,25.38,0.0,0.69,26.0
210,12,35,25.4,0.0,0.7,26.0
210,12,45,25.41,0.0,0.71,26.0
210,12,55,25.43,0.0,0.71,26.0
210,12,65,25.44,0.0,0.72,26.0
210,13,10,25.46,0.0,0.73,26.0
210,13,20,25.47,0.0,0.74,26.0
210,13,30,25.49,0.0,0.74,26.0
210,13,40,25.5,0.0,0.75,26.0
210,13,50,25.52,0.0,0.76,26.0
210,13,60,25.53,0.0,0.77,26.0
210,14,15,25.55,441579.02,0.77,26.0
210,14,20,25.56,407679.25,0.78,26.0
210,14,35,25.57,415821.87,0.79,26.0
210,14,43,25.58,391419.8,0.79,26.0
210,14,53,25.59,854007.54,0.8,26.0
210,14,63,25.6,811679.21,0.8,26.0
210,15,13,25.61,460725.18,0.81,26.0
210,15,22,25.62,0.0,0.81,26.0
210,15,33,25.62,518228.62,0.81,26.0
210,15,43,25.63,485559.47,0.82,26.0
210,15,53,25.64,484676.67,0.82,26.0
210,15,62,25.64,0.0,0.82,26.0
210,16,13,25.64,526787.55,0.82,26.5
210,16,23,25.65,500355.97,0.82,26.5
210,16,33,25.65,495286.09,0.83,26.5
210,16,42,25.66,0.0,0.83,26.5
210,16,53,25.66,532453.93,0.83,26.5
210,16,63,25.67,493698.74,0.83,26.5
210,17,13,25.67,481729.88,0.84,26.5
210,17,22,25.67,0.0,0.84,26.5
210,17,33,25.68,507508.96,0.84,26.5
210,17,43,25.68,466650.44,0.84,26.5
210,17,53,25.69,451369.81,0.84,26.5
210,17,63,25.69,0.0,0.85,26.5
210,18,13,25.69,455255.92,0.84,26.0
210,18,23,25.68,412046.6,0.84,26.0
210,18,33,25.66,392987.49,0.83,26.0
210,18,43,25.64,0.0,0.82,26.0
210,18,53,25.62,388677.59,0.81,26.0
210,18,63,25.6,357087.49,0.8,26.0
210,19,13,25.57,337472.28,0.79,28.0
210,19,23,25.55,0.0,0.77,28.0
210,19,33,25.52,0.0,0.76,28.0
210,19,43,25.5,0.0,0.75,28.0
210,19,53,25.47,0.0,0.74,28.0
210,19,63,25.45,0.0,0.72,28.0
210,20,15,25.43,0.0,0.71,28.0
210,20,25,25.41,0.0,0.7,28.0
210,20,35,25.39,0.0,0.69,28.0
210,20,45,25.37,0.0,0.68,28.0
210,20,55,25.35,0.0,0.67,28.0
210,20,65,25.33,0.0,0.66,28.0
210,21,15,25.31,0.0,0.65,28.0
210,21,25,25.29,0.0,0.65,28.0
210,21,35,25.28,0.0,0.64,28.0
210,21,45,25.26,0.0,0.63,28.0
210,21,50,25.25,0.0,0.62,28.0
210,21,60,25.23,0.0,0.62,28.0
210,22,10,25.2,0.0,0.6,28.0
210,22,20,25.16,0.0,0.58,28.0
210,22,35,25.13,0.0,0.56,28.0
210,22,45,25.08,0.0,0.54,28.0
210,22,55,25.04,0.0,0.52,28.0
210,22,65,25.0,0.0,0.5,28.0
210,23,15,25.02,0.0,0.51,28.0
210,23,25,25.04,0.0,0.52,28.0
210,23,35,25.04,0.0,0.52,28.0
210,23,45,25.04,0.0,0.52,28.0
210,23,50,25.03,0.0,0.51,28.0
210,23,60,25.01,0.0,0.51,28.0
211,0,10,25.01,0.0,0.5,28.0
211,0,20,25.0,0.0,0.5,28.0
211,0,30,25.0,0.0,0.5,28.0
211,0,40,24.99,0.0,0.49,28.0
211,0,50,24.98,0.0,0.49,28.0
211,0,60,24.98,0.0,0.49,28.0
211,1,10,24.97,0.0,0.49,28.0
211,1,20,24.96,0.0,0.48,28.0
211,1,30,24.96,0.0,0.48,28.0
211,1,40,24.95,0.0,0.48,28.0
211,1,50,24.94,0.0,0.47,28.0
211,1,60,24.94,0.0,0.47,28.0
211,2,10,24.91,0.0,0.46,28.0
211,2,20,24.88,0.0,0.44,28.0
211,2,30,24.84,0.0,0.42,28.0
211,2,40,24.81,0.0,0.4,28.0
211,2,50,24.77,0.0,0.39,28.0
211,2,60,24.73,0.0,0.37,28.0
211,3,10,24.71,0.0,0.36,28.0
211,3,20,24.7,0.0,0.35,28.0
211,3,30,24.69,0.0,0.34,28.0
211,3,40,24.68,0.0,0.34,28.0
211,3,50,24.67,0.0,0.33,28.0
211,3,60,24.66,0.0,0.33,28.0
211,4,10,24.66,0.0,0.33,28.0
211,4,20,24.65,0.0,0.32,28.0
211,4,30,24.64,0.0,0.32,28.0
211,4,40,24.62,0.0,0.31,28.0
211,4,50,24.61,0.0,0.3,28.0
211,4,60,24.59,0.0,0.3,28.0
211,5,13,25.04,2197866.45,0.52,28.0
211,5,20,25.49,2034943.03,0.75,28.0
211,5,30,25.59,2010035.58,0.79,28.0
211,5,45,25.71,1969884.79,0.86,28.0
211,5,55,25.79,1961030.63,0.9,28.0
211,5,65,25.83,1955361.62,0.92,28.0
211,6,13,25.52,1804103.65,0.76,28.0
211,6,23,25.36,1846536.2,0.68,28.0
211,6,33,25.32,1887379.78,0.66,28.0
211,6,43,25.34,1929597.96,0.67,28.0
211,6,53,25.39,1972853.51,0.69,28.0
211,6,63,25.45,2017617.15,0.73,28.0
211,7,13,25.93,2443452.56,0.97,26.0
211,7,23,26.0,2657885.23,1.0,26.0
211,7,32,26.0,2749351.99,1.0,26.0
211,7,42,26.0,2841446.32,1.0,26.0
211,7,53,26.0,2923378.95,1.0,26.0
211,7,62,26.0,3004149.74,1.0,26.0
211,8,12,26.0,3047665.32,1.0,25.5
211,8,23,25.51,3234981.11,0.75,25.5
211,8,32,25.5,3193530.17,0.75,25.5
211,8,42,25.5,3228191.5,0.75,25.5
